symbol,name,asset_class,attributes,exchange,status,tradable
ECDA,"ECD Automotive Design, Inc. Common Stock",us_equity,[],NASDAQ,active,True
GOVI,Invesco Exchange-Traded Fund Trust II Invesco Equal Weight 0-30 Year Treasury ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
LOOP,"Loop Industries, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CIFR,Cipher Mining Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,us_equity,[],NASDAQ,active,True
ADSK,"Autodesk, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LOKVU,Live Oak Acquisition Corp. V Units,us_equity,[],NASDAQ,active,True
ADSEW,ADS-TEC ENERGY PLC Warrant,us_equity,[],NASDAQ,active,True
GOSS,"Gossamer Bio, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BKCH,Global X Funds Global X Blockchain ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LOGI,Logitech International S.A. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GORV,"Lazydays Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CIBR,First Trust Exchange-Traded Fund II First Trust NASDAQ Cybersecurity ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LOGC,ContextLogic Inc. Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ATLC,Atlanticus Holdings Corporation Common Stock,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
OPT,Opthea Limited American Depositary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ATIIW,Archimedes Tech SPAC Partners II Co. Warrant,us_equity,[],NASDAQ,active,True
LOCO,"El Pollo Loco Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LOBO,LOBO EV TECHNOLOGIES LTD. Ordinary shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ATIIU,Archimedes Tech SPAC Partners II Co. Unit,us_equity,[],NASDAQ,active,True
FATE,"Fate Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHW,Calamos Global Dynamic Income Fund Common Stock,us_equity,[],NASDAQ,active,True
ECBK,"ECB Bancorp, Inc. Common Stock",us_equity,[],NASDAQ,active,True
GOOGL,Alphabet Inc. Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHTR,"Charter Communications, Inc. Class A Common Stock New",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LNKB,"LINKBANCORP, Inc. Common Stock",us_equity,[],NASDAQ,active,True
GOOG,Alphabet Inc. Class C Capital Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ADSE,ADS-TEC ENERGY PLC Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHSCP,CHS Inc. 8%  Cumulative Redeemable Preferred Stock,us_equity,[],NASDAQ,active,True
EBTC,Enterprise Bancorp Inc Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GOODO,"Gladstone Commercial Corporation 6.00% Series G Cumulative Redeemable Preferred Stock, par value $0.001 per share",us_equity,[],NASDAQ,active,True
GOODN,Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock,us_equity,[],NASDAQ,active,True
GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BJRI,"BJ's Restaurants, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BJK,VanEck Gaming ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHSCO,CHS Inc. Class B Cumulative Redeemable Preferred Stock,us_equity,[],NASDAQ,active,True
AENT,Alliance Entertainment Holding Corporation Class A Common Stock,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
GOGO,Gogo Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GOGL,Golden Ocean Group Limited Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHSCN,CHS Inc Preferred Class B Series 2 Reset Rate,us_equity,[],NASDAQ,active,True
LMNR,Limoneira Co Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHSCM,"CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock, Series 3",us_equity,[],NASDAQ,active,True
LMFA,"LM Funding America, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
CHSCL,"CHS Inc Class B Cumulative Redeemable Preferred Stock, Series 4",us_equity,[],NASDAQ,active,True
CAPR,"Capricor Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DOMO,"Domo, Inc. Class B Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LMBS,First Trust Exchange-Traded Fund IV First Trust Low Duration Opportunities ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BJDX,"Bluejay Diagnostics, Inc. Common Stock",us_equity,[],NASDAQ,active,True
EBMT,"Eagle Bancorp Montana, Inc. Common Stock",us_equity,[],NASDAQ,active,True
EBIZ,Global X Funds Global X E-commerce ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHRW,"C.H. Robinson Worldwide, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LMB,"Limbach Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GOCO,"GoHealth, Inc. Class A Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ADTX,"Aditxt, Inc. Common Stock",us_equity,[],NASDAQ,active,True
EBI,The RBB Fund Trust Longview Advantage ETF,us_equity,[],NASDAQ,active,True
EBC,"Eastern Bankshares, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALHC,"Alignment Healthcare, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHRD,Chord Energy Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LLYVK,Liberty Media Corporation Series C Liberty Live Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EBAY,eBay Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LLYVA,Liberty Media Corporation Series A Liberty Live Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHR,"Cheer Holding, Inc. Class A Ordinary Share",us_equity,[],NASDAQ,active,True
ATHE,Alterity Therapeutics Limited American Depositary Shares,us_equity,[],NASDAQ,active,True
LKQ,LKQ Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GNTX,Gentex Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ATHA,"Athira Pharma, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LKFN,Lakeland Financial Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALGT,Allegiant Travel Company Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BIYA,Baiya International Group Inc. Ordinary Shares,us_equity,[],NASDAQ,active,True
CHPS,DBX ETF Trust Xtrackers Semiconductor Select Equity ETF,us_equity,['has_options'],NASDAQ,active,True
CHNR,"China Natural Resources, Inc. Common Stock",us_equity,[],NASDAQ,active,True
BIVI,BioVie Inc. Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LIXTW,"Lixte Biotechnology Holdings, Inc. Warrants",us_equity,[],NASDAQ,active,True
LIXT,"Lixte Biotechnology Holdings, Inc. Common Stock",us_equity,[],NASDAQ,active,True
LIVR,EA Series Trust Intelligent Livermore ETF,us_equity,[],NASDAQ,active,True
ALGS,"Aligos Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALGN,"Align Technology, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BSCS,Invesco BulletShares 2028 Corporate Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CHMG,Chemung Financial Corp Common Stock,us_equity,[],NASDAQ,active,True
GNSS,Genasys Inc. Common Stock,us_equity,['has_options'],NASDAQ,active,True
LIVN,LivaNova PLC Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHKP,Check Point Software Technologies Ltd. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DAVEW,Dave Inc. Warrants,us_equity,[],NASDAQ,active,True
CHI,Calamos Convertible Opportunities and Income Fund Common Stock,us_equity,[],NASDAQ,active,True
GNPX,"Genprex, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
LIVE,Live Ventures Incorporated Common Stock,us_equity,[],NASDAQ,active,True
GNOM,Global X Funds Global X Genomics & Biotechnology ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GNMA,iShares GNMA Bond ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
LITP,Sprott Funds Trust Sprott Lithium Miners ETF,us_equity,[],NASDAQ,active,True
GNLX,Genelux Corporation Common Stock,us_equity,['has_options'],NASDAQ,active,True
GNLN,"Greenlane Holdings, Inc. Class A Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ALGM,"Allegro MicroSystems, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LITM,Snow Lake Resources Ltd. Common Shares,us_equity,['has_options'],NASDAQ,active,True
LITE,Lumentum Holdings Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ADPT,Adaptive Biotechnologies Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EA,Electronic Arts Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LIQT,"LiqTech International, Inc. Common Stock",us_equity,[],NASDAQ,active,True
LIPO,Lipella Pharmaceuticals Inc. Common Stock,us_equity,[],NASDAQ,active,True
LION,Lionsgate Studios Corp. Common Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
LINK,"Interlink Electronics, Inc. Common Stock",us_equity,[],NASDAQ,active,True
LINE,"Lineage, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LIND,Lindblad Expeditions Holdings Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LILAK,Liberty Latin America Ltd. Class C Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BEAGR,Bold Eagle Acquisition Corp. Right,us_equity,[],NASDAQ,active,True
LILA,Liberty Latin America Ltd. Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BTMWW,Bitcoin Depot Inc. Warrant,us_equity,[],NASDAQ,active,True
CHDN,"Churchill Downs, Incorporated Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DYNXW,Dynamix Corporation Warrant,us_equity,[],NASDAQ,active,True
ALFUW,Centurion Acquisition Corp. Warrant,us_equity,[],NASDAQ,active,True
CING,Cingulate Inc. Common Stock,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ALFUU,Centurion Acquisition Corp. Unit,us_equity,[],NASDAQ,active,True
ALF,Centurion Acquisition Corp. Class A Ordinary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
LIF,"Life360, Inc. Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
GNFT,GENFIT S.A. American Depositary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
LIEN,"Chicago Atlantic BDC, Inc. Common Stock",us_equity,[],NASDAQ,active,True
DYNXU,Dynamix Corporation Unit,us_equity,[],NASDAQ,active,True
LIDRW,"AEye, Inc. Warrant",us_equity,[],NASDAQ,active,True
CHCO,City Holding Company Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHCI,"Comstock Holding Companies, Inc. Class A Common Stock",us_equity,[],NASDAQ,active,True
DYNX,Dynamix Corporation Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
ATGL,Alpha Technology Group Limited Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
DYNI,ETF Opportunities Trust IDX Dynamic Innovation ETF,us_equity,[],NASDAQ,active,True
LIDR,"AEye, Inc. Class A Common Stock",us_equity,['has_options'],NASDAQ,active,True
LICN,Lichen International Limited Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
DYN,"Dyne Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BITF,Bitfarms Ltd. Common Stock,us_equity,['has_options'],NASDAQ,active,True
CHARU,Charlton Aria Acquisition Corporation Units,us_equity,[],NASDAQ,active,True
CHARR,Charlton Aria Acquisition Corporation Rights,us_equity,[],NASDAQ,active,True
ATEX,Anterix Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ATER,"Aterian, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CLSKW,"CleanSpark, Inc. Warrant",us_equity,[],NASDAQ,active,True
DYFI,ETF Opportunities Trust IDX Dynamic Fixed Income ETF,us_equity,[],NASDAQ,active,True
ALEC,"Alector, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CHAR,Charlton Aria Acquisition Corporation Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
DYCQR,DT Cloud Acquisition Corporation Right,us_equity,[],NASDAQ,active,True
DYTA,"The RBB Fund, Inc. SGI Dynamic Tactical ETF",us_equity,[],NASDAQ,active,True
ELSE,"Electro-Sensors, Inc. Common Stock",us_equity,[],NASDAQ,active,True
ATEC,"Alphatec Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ATCOL,Atlas Corp. 7.125% Notes due 2027,us_equity,[],NASDAQ,active,True
GMGI,"Golden Matrix Group, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
BIS,ProShares Trust ProShares UltraShort Nasdaq Biotechnology,us_equity,['has_options'],NASDAQ,active,True
DXST,Decent Holding Inc Ordinary Shares,us_equity,[],NASDAQ,active,True
GFGF,EA Series Trust Guru Favorite Stocks ETF,us_equity,[],NASDAQ,active,True
DXR,Daxor Corporation Common Stock,us_equity,[],NASDAQ,active,True
DXPE,"DXP Enterprises, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DXLG,"Destination XL Group, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CUBWU,Lionheart Holdings Unit,us_equity,[],NASDAQ,active,True
LHSW,Lianhe Sowell International Group Ltd Ordinary Shares,us_equity,[],NASDAQ,active,True
DXJS,WisdomTree Trust WisdomTree Japan Hedged SmallCap Equity Fund,us_equity,['has_options'],NASDAQ,active,True
GMAB,Genmab A/S ADS,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LGVN,Longeveron Inc. Class A Common Stock,us_equity,[],NASDAQ,active,True
LGRO,ALPS ETF Trust Level Four Large Cap Growth Active ETF,us_equity,[],NASDAQ,active,True
GLYC,"GlycoMimetics, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
ALDX,"Aldeyra Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LGO,Largo Inc. Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LGND,Ligand Pharmaceuticals Incorporated Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DXCM,"DexCom, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BIRD,"Allbirds, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LGIH,"LGI Homes, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GLXG,Galaxy Payroll Group Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
CGTX,"Cognition Therapeutics, Inc. Common Stock",us_equity,[],NASDAQ,active,True
LGHLW,Lion Group Holding Ltd. Warrant,us_equity,[],NASDAQ,active,True
LGHL,Lion Group Holding Ltd. American Depositary Share,us_equity,[],NASDAQ,active,True
ALDFW,Aldel Financial II Inc. Warrants,us_equity,[],NASDAQ,active,True
LGCL,Lucas GC Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
GLUE,"Monte Rosa Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LGCF,Themes ETF Trust Themes US Cash Flow Champions ETF,us_equity,[],NASDAQ,active,True
ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LFWD,Lifeward Ltd. Ordinary Shares,us_equity,['has_options'],NASDAQ,active,True
LFVN,Lifevantage Corporation Common Stock (Delaware),us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LFUS,"Littelfuse, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALDFU,Aldel Financial II Inc. Units,us_equity,[],NASDAQ,active,True
LFST,"LifeStance Health Group, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LFSC,"The RBB Fund, Inc. F/m Emerald Life Sciences Innovation ETF",us_equity,[],NASDAQ,active,True
LFMDP,"LifeMD, Inc. 8.875% Series A Cumulative Perpetual Preferred Stock",us_equity,[],NASDAQ,active,True
DWUS,AdvisorShares Trust AdvisorShares Dorsey Wright FSM US Core ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
CGON,"CG Oncology, Inc. Common stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALDF,Aldel Financial II Inc. Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
CGO,Calamos Global Total Return Fund Common Stock,us_equity,[],NASDAQ,active,True
LFMD,"LifeMD, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CGNX,Cognex Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DWTX,"Dogwood Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALCYW,Alchemy Investments Acquisition Corp 1 Warrants,us_equity,[],NASDAQ,active,True
DWSN,Dawson Geophysical Company Common Stock,us_equity,[],NASDAQ,active,True
GLTO,"Galecto, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
LFCR,"Lifecore Biomedical, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
CGNT,Cognyte Software Ltd. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DWSH,AdvisorShares Trust AdvisorShares Dorsey Wright Short ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
GLSI,"Greenwich LifeSciences, Inc. Common Stock",us_equity,[],NASDAQ,active,True
DWAW,AdvisorShares Trust AdvisorShares Dorsey Wright FSM All Cap World ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ATAI,ATAI Life Sciences N.V. Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
AFJKU,"Aimei Health Technology Co., Ltd Unit",us_equity,[],NASDAQ,active,True
GLRE,"Greenlight Capital Re, Ltd. Class A Ordinary Shares",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ASYS,"Amtech Systems, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
GLPI,"Gaming and Leisure Properties, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GLPG,Galapagos NV American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DVY,iShares Select Dividend ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BIOX,Bioceres Crop Solutions Corp. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BIOA,"BioAge Labs, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DVLT,Datavault AI Inc. Common Stock,us_equity,[],NASDAQ,active,True
DVAX,Dynavax Technologies Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BITS,Global X Funds Global X Blockchain & Bitcoin Strategy ETF,us_equity,['has_options'],NASDAQ,active,True
DVAL,Franklin Templeton ETF Trust BrandywineGLOBAL - Dynamic US Large Cap Value ETF,us_equity,[],NASDAQ,active,True
ASUR,"Asure Software, Inc Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LEGR,First Trust Indxx Innovative Transaction & Process ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LEGN,Legend Biotech Corporation American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LEGH,Legacy Housing Corporation Common Stock (TX),us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ALBT,Avalon GloboCare Corp. Common Stock,us_equity,[],NASDAQ,active,True
GLOW,Victory Portfolios II VictoryShares WestEnd Global Equity ETF,us_equity,[],NASDAQ,active,True
PGHL,Primega Group Holdings Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
VRME,"VerifyMe, Inc. Common Stock",us_equity,[],NASDAQ,active,True
ASTS,"AST SpaceMobile, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LEE,"Lee Enterprises, Incorporated Common Stock",us_equity,[],NASDAQ,active,True
LEDS,SemiLEDS Corporation Common Stock,us_equity,[],NASDAQ,active,True
LECO,"Lincoln Electric Holdings, Inc. Common Shares",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LE,"Lands' End, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LDWY,"Lendway, Inc. Common Stock (DE)",us_equity,[],NASDAQ,active,True
DUOT,"Duos Technologies Group, Inc. Common Stock",us_equity,[],NASDAQ,active,True
DUOL,"Duolingo, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LDTCW,LeddarTech Holdings Inc. Warrants,us_equity,[],NASDAQ,active,True
LDTC,LeddarTech Holdings Inc. Common Shares,us_equity,['has_options'],NASDAQ,active,True
LDSF,First Trust Exchange-Traded Fund VIII First Trust Low Duration Strategic Focus ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ADP,"Automatic Data Processing, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GLNG,Golar Lng Ltd,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ADNWW,"Advent Technologies Holdings, Inc. Warrant",us_equity,[],NASDAQ,active,True
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,us_equity,[],NASDAQ,active,True
DUO,Fangdd Network Group Ltd. Class A Ordinary Shares,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
ADN,"Advent Technologies Holdings, Inc. Class A Common Stock",us_equity,['has_options'],NASDAQ,active,True
ASTLW,Algoma Steel Group Inc. Warrant,us_equity,[],NASDAQ,active,True
DUKX,Northern Lights Fund Trust Ocean Park International ETF,us_equity,[],NASDAQ,active,True
GLDY,Tidal Trust II Defiance Gold Enhanced Options Income ETF,us_equity,[],NASDAQ,active,True
CGEN,Compugen Ltd. Ordinary Shares,us_equity,['has_options'],NASDAQ,active,True
CGEM,"Cullinan Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ASTL,Algoma Steel Group Inc. Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LCUT,"Lifetime Brands, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
DUKH,Northern Lights Fund Trust Ocean Park High Income ETF,us_equity,[],NASDAQ,active,True
GLDD,Great Lakes Dredge & Dock Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ASTH,Astrana Health Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ASTE,"Astec Industries, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BILI,Bilibili Inc. American Depositary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ADMA,ADMA Biologics Inc Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BIIB,Biogen Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GLCR,Listed Funds Trust GlacierShares Nasdaq Iceland ETF,us_equity,[],NASDAQ,active,True
GLBZ,Glen Burnie Bancorp Common Stock,us_equity,[],NASDAQ,active,True
ASTC,Astrotech Corporation (DE) Common Stock,us_equity,[],NASDAQ,active,True
ALAB,"Astera Labs, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
GLBS,Globus Maritime Limited Common Stock,us_equity,['has_options'],NASDAQ,active,True
GLBE,Global-E Online Ltd. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LCNB,LCNB Corporation Common Stock,us_equity,['has_options'],NASDAQ,active,True
GLADZ,Gladstone Capital Corporation 7.75% Notes due 2028,us_equity,[],NASDAQ,active,True
GLAD,Gladstone Capital Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
LCID,"Lucid Group, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ADIL,"Adial Pharmaceuticals, Inc Common Stock",us_equity,[],NASDAQ,active,True
ASST,Asset Entities Inc. Class B Common Stock,us_equity,[],NASDAQ,active,True
LCFYW,Locafy Limited Warrant,us_equity,[],NASDAQ,active,True
LCFY,Locafy Limited Ordinary Share,us_equity,[],NASDAQ,active,True
DYCQU,DT Cloud Acquisition Corporation Unit,us_equity,[],NASDAQ,active,True
LCDS,J.P. Morgan Exchange-Traded Fund Trust JPMorgan Fundamental Data Science Large Core ETF,us_equity,[],NASDAQ,active,True
BIB,ProShares Trust ProShares Ultra Nasdaq Biotechnology,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
BIAFW,"bioAffinity Technologies, Inc. Warrant",us_equity,[],NASDAQ,active,True
ADI,"Analog Devices, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
DTSTW,Data Storage Corporation Warrant,us_equity,[],NASDAQ,active,True
